age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,gender,native-country,income
39,98886,4508,0,40,4,5,2,8,0,4,1,26,0
25,238673,0,0,40,4,15,4,7,1,4,1,39,0
31,137991,0,0,20,4,15,1,12,5,4,0,39,0
51,85942,0,0,32,4,15,0,12,1,4,0,39,0
39,85783,0,0,28,4,9,2,1,5,4,0,39,0
31,174789,0,0,40,4,9,0,6,3,4,1,39,0
21,457162,0,0,17,4,15,4,12,3,2,1,39,0
46,176026,27828,0,50,4,9,0,4,1,4,1,39,1
73,88594,0,0,35,4,11,0,4,1,4,0,39,0
41,311101,0,0,40,4,11,0,3,1,4,1,39,0
20,273989,0,0,40,4,11,4,14,3,4,1,39,0
27,370242,0,0,30,4,7,4,8,1,4,1,39,0
24,194630,0,0,35,4,9,4,10,1,4,1,39,0
20,313817,0,0,40,4,15,2,3,0,4,1,39,0
39,195843,0,0,40,4,8,4,7,3,4,1,39,0
27,203160,0,0,28,4,9,4,6,1,4,1,39,0
33,175856,0,0,60,4,1,2,12,0,4,1,39,0
33,75435,0,0,40,4,11,2,6,0,0,1,39,0
36,291676,0,0,40,7,6,2,3,0,2,1,39,0
55,192869,0,0,36,4,15,2,4,0,4,1,39,0
19,124464,0,0,40,4,15,4,7,3,4,1,39,0
35,98776,0,0,60,4,11,4,4,1,4,1,39,0
34,107960,0,0,40,4,4,4,7,2,1,1,25,0
62,312286,0,0,35,7,14,0,10,1,4,0,39,0
33,48520,0,0,40,6,15,2,3,0,4,1,39,1
39,224541,4386,0,55,4,6,2,3,0,4,1,26,0
36,237713,0,0,40,2,15,2,13,0,4,1,39,0
41,309990,0,0,33,4,9,0,1,4,4,0,39,0
39,37019,0,0,60,6,11,2,3,0,4,1,39,0
38,48976,0,1887,10,0,11,2,0,5,4,0,39,1
18,170183,0,0,10,4,11,4,1,3,4,0,39,0
61,142988,15024,0,45,4,15,2,4,0,4,1,39,1
20,163205,0,0,36,1,8,4,1,3,4,0,39,0
35,455379,0,0,65,6,11,2,14,0,4,1,39,1
27,104423,0,0,40,4,11,4,7,3,4,1,39,0
66,104936,0,0,38,4,0,6,8,4,4,0,39,0
21,542610,0,0,40,4,11,4,14,2,2,1,39,0
20,208117,0,0,18,4,15,4,8,3,4,0,39,0
34,105141,0,0,40,4,15,0,1,3,4,1,39,0
63,156120,0,0,50,4,4,4,9,1,4,0,0,0
20,38455,0,0,40,0,11,4,0,4,4,1,39,0
31,213339,0,0,40,4,11,5,13,1,4,0,39,0
41,177989,0,2051,60,4,10,2,10,0,4,1,39,0
64,107732,0,0,45,7,3,2,5,0,3,1,4,0
32,312403,0,0,40,4,9,4,4,1,4,0,39,0
30,176992,0,0,50,2,11,2,14,0,4,1,39,1
36,84294,0,0,72,6,9,2,5,0,4,1,39,0
22,143062,0,0,12,4,15,4,5,3,4,1,39,0
53,139671,0,0,50,2,15,2,4,0,4,1,39,0
50,116814,0,0,40,4,11,6,1,1,0,0,39,0
36,37778,0,0,40,4,9,2,4,0,4,1,39,0
41,240900,0,0,40,5,1,2,4,0,4,1,39,0
55,202652,0,0,35,4,9,4,4,1,4,0,39,0
38,52187,15024,0,50,4,9,2,12,0,4,1,39,1
28,349751,2174,0,50,4,9,4,4,1,2,1,39,0
24,238384,0,0,37,2,9,4,10,3,4,0,39,0
60,209844,0,0,40,4,15,0,1,2,4,0,39,0
54,333301,0,0,40,4,0,2,8,0,2,1,39,0
27,214974,0,0,60,5,11,2,3,0,4,1,39,0
30,113453,0,0,30,4,12,2,10,5,4,0,39,0
54,162238,0,0,45,4,11,6,14,1,4,1,39,0
44,98779,5178,0,40,4,15,2,3,0,4,1,39,1
52,165001,0,0,60,4,11,2,14,0,4,1,39,1
18,78528,0,0,20,4,1,4,8,3,4,1,39,0
55,353881,0,0,50,4,5,2,14,0,4,1,39,0
35,251396,0,0,50,4,9,2,10,0,4,1,39,1
37,178100,0,0,40,4,9,0,4,1,4,0,39,1
22,416165,0,0,40,4,15,4,1,3,4,0,39,0
45,177536,0,0,45,4,9,2,4,0,4,1,9,1
38,203717,0,0,60,4,9,2,5,0,4,1,39,0
48,107231,0,0,40,4,9,2,10,0,4,1,39,0
35,106448,0,0,40,4,8,2,8,0,4,1,39,0
21,196816,0,0,50,4,8,2,3,2,4,1,39,0
37,191342,0,0,60,6,11,2,3,0,1,1,30,1
18,170194,0,0,25,4,1,4,12,3,4,1,39,0
26,113587,0,0,35,4,0,0,7,3,4,1,39,0
48,72425,0,0,50,5,9,2,3,0,4,1,39,0
51,217480,8614,0,40,4,15,5,1,1,2,1,39,1
52,120914,0,0,40,4,15,2,3,0,4,1,39,0
32,33945,0,0,40,7,9,2,5,0,4,1,39,1
39,199753,0,0,60,6,9,2,8,0,4,1,39,0
51,144284,0,0,40,4,9,2,10,0,4,1,39,1
54,53833,0,0,50,4,9,2,12,0,4,1,39,0
21,151158,0,0,25,4,15,4,10,1,4,0,39,0
43,125577,0,0,40,4,11,5,1,4,2,0,39,0
32,242323,0,0,40,4,15,4,1,3,4,0,39,0
31,195181,0,0,35,7,12,2,10,0,4,1,39,1
73,145748,0,0,8,0,11,2,0,0,4,1,39,0
26,341672,0,0,60,4,15,4,1,2,1,1,19,0
35,116369,0,0,40,4,11,4,3,1,4,1,39,0
73,113446,0,0,54,4,4,2,4,0,4,1,39,1
25,121285,0,0,40,6,9,4,12,1,4,0,39,0
58,25124,0,2377,65,6,8,2,5,0,4,1,39,0
32,182274,0,0,37,4,11,5,8,3,4,0,39,0
28,103548,0,0,40,4,9,2,10,0,4,1,39,0
41,38434,0,0,30,6,12,4,12,1,4,0,39,0
53,317313,0,0,48,6,11,2,3,0,4,1,39,0
49,177543,0,0,35,4,11,5,1,4,4,0,39,0
55,139834,0,0,40,4,9,2,10,0,4,1,39,1
29,118478,7298,0,50,4,15,2,1,5,4,0,39,1
28,147951,0,0,80,6,8,2,5,0,4,1,39,0
44,201734,0,0,45,4,11,2,3,0,4,1,39,0
41,198196,0,0,45,4,12,2,4,0,4,1,39,1
26,141876,3103,0,45,4,8,2,12,0,4,1,39,1
23,325179,0,0,40,4,11,2,12,0,4,1,39,1
37,143774,0,0,40,6,9,2,10,5,4,0,11,1
23,152328,13550,0,50,4,9,4,10,3,4,1,39,1
33,479600,0,0,40,4,15,4,8,4,2,0,39,0
44,180599,0,0,40,4,11,4,3,3,4,1,39,1
21,448026,2907,0,30,4,15,4,11,3,4,1,39,0
36,300333,0,0,40,4,1,2,4,0,4,1,5,0
44,184105,5013,0,40,2,9,2,1,0,4,1,39,0
23,202084,0,0,40,4,11,4,8,4,2,0,39,0
26,29515,0,0,40,4,11,0,4,3,4,1,39,0
32,247328,0,0,40,4,4,4,8,1,4,1,26,0
31,188246,0,0,40,4,15,2,6,0,4,1,39,1
50,105788,6497,0,35,2,11,5,4,4,2,0,39,0
18,352640,0,0,20,5,15,4,1,3,4,0,39,0
49,132576,0,0,50,4,9,2,4,0,4,1,39,1
59,128829,0,0,40,4,11,0,8,1,4,0,39,0
38,93140,0,0,28,4,11,5,7,4,2,0,39,0
50,155965,0,0,55,5,15,2,12,0,4,1,39,0
51,335902,0,1672,55,5,15,2,3,0,4,1,39,0
22,158522,0,0,35,4,15,4,7,3,1,1,39,0
54,174806,0,0,40,4,11,2,7,5,4,0,39,1
37,32207,0,0,40,4,11,4,14,1,4,1,39,0
31,43607,0,0,60,4,9,6,1,4,4,1,39,0
67,168224,0,0,40,7,9,2,4,0,4,1,39,0
43,180318,0,0,40,0,1,5,0,2,4,1,39,0
21,311376,0,0,40,4,15,4,4,2,4,0,39,0
30,101562,0,0,40,4,11,4,1,1,4,0,39,0
32,267859,0,0,50,2,15,2,11,0,4,1,5,0
36,86143,0,0,40,4,8,4,3,3,1,1,39,0
33,217304,0,0,40,2,9,4,1,1,2,1,39,0
37,410034,0,0,56,4,11,2,3,0,4,1,39,0
29,293073,7298,0,48,4,14,2,10,0,4,1,39,1
18,39493,0,0,30,0,15,4,0,3,4,1,39,0
26,247425,0,0,40,4,15,4,12,1,2,1,14,0
51,128338,0,0,40,4,5,2,10,0,4,1,39,0
39,189344,0,0,40,4,11,2,7,0,4,1,26,0
18,366154,0,0,30,4,11,4,8,1,4,1,39,0
52,163051,0,1628,40,4,2,2,7,0,4,1,39,0
31,437200,0,0,40,4,15,2,5,0,4,1,26,0
45,323798,7298,0,53,4,9,2,4,0,4,1,39,1
38,182570,0,0,38,4,15,2,7,0,4,1,39,0
21,200318,0,0,35,4,7,4,12,1,4,0,39,0
33,48520,0,0,40,4,11,5,6,1,4,1,39,0
39,130007,0,0,40,4,15,0,3,4,4,1,39,0
31,166248,0,0,40,4,11,2,7,0,4,1,39,0
43,203554,0,1902,50,4,9,2,4,0,4,1,39,1
64,192715,0,1672,10,0,9,2,0,0,4,1,39,0
33,291333,7298,0,45,5,9,2,4,0,4,1,39,1
49,39140,0,0,60,6,11,2,5,0,4,1,39,0
41,266439,0,0,40,4,11,2,7,0,4,1,39,0
55,126840,0,0,40,6,15,0,7,1,4,1,39,0
52,166419,0,0,37,4,15,0,1,1,2,0,39,0
42,287129,0,0,40,4,9,0,10,1,2,1,39,0
24,206827,0,0,30,4,15,4,1,3,4,0,39,0
42,173888,0,0,52,4,11,3,1,1,4,1,39,0
41,253250,7298,0,40,7,9,2,4,0,4,1,39,1
35,337239,0,0,40,4,11,2,7,0,4,1,26,0
71,113445,0,0,10,0,4,2,0,0,4,1,39,0
54,201127,0,0,42,1,12,0,4,1,4,1,39,1
24,403107,0,0,40,4,4,4,6,2,4,1,26,0
59,179078,0,0,40,0,11,6,0,4,2,0,39,0
30,126402,0,0,40,0,1,4,0,4,2,0,39,0
57,223892,0,0,40,1,9,2,4,5,4,0,39,1
58,191318,15024,0,40,7,12,2,4,0,4,1,39,1
32,394708,0,0,40,4,11,4,8,4,2,1,39,0
22,119474,1055,0,25,4,11,4,12,3,4,0,39,0
20,419984,0,0,25,4,11,0,8,4,4,0,39,0
60,164730,0,0,40,0,9,2,0,0,4,1,39,0
51,190678,0,0,40,4,11,0,10,4,2,0,0,0
26,197897,0,0,20,2,11,4,1,3,2,0,9,0
33,286675,0,0,40,4,1,2,3,0,4,1,39,0
19,191986,0,0,40,4,0,4,12,4,4,0,39,0
50,90525,15024,0,20,6,11,2,8,5,4,0,39,1
32,56150,0,0,40,4,11,2,12,0,4,1,39,0
51,248327,0,0,40,2,9,2,14,0,2,1,39,1
18,90860,0,0,20,4,15,4,12,3,1,0,39,0
35,104858,0,0,50,1,12,2,4,0,4,1,39,1
22,228686,0,1602,25,0,15,0,0,3,4,1,39,0
46,196707,0,0,55,4,11,0,3,1,4,1,39,0
37,29430,0,0,45,4,11,0,12,4,4,1,39,0
45,54038,0,1902,20,4,15,2,1,5,4,0,39,1
63,281025,0,0,32,4,6,2,6,0,4,1,39,0
53,258832,0,0,10,4,11,4,8,2,1,1,30,0
24,131220,0,0,40,4,11,4,1,3,2,0,39,0
65,190454,0,0,29,0,1,2,0,0,4,1,39,0
43,315971,0,0,32,4,7,4,10,1,4,0,0,1
47,265097,0,0,40,4,11,2,7,0,4,1,39,0
41,185057,0,0,40,4,11,4,4,4,4,0,39,0
27,169557,6849,0,40,4,11,0,7,1,4,1,39,0
35,333636,0,0,75,5,11,2,4,0,2,1,39,0
19,181652,0,0,24,4,15,4,1,3,4,0,39,0
47,34307,0,0,35,4,15,5,8,1,4,0,39,0
25,198813,0,1590,40,1,9,4,1,4,2,0,39,0
59,240030,0,0,40,2,14,2,4,0,4,1,39,1
28,226089,0,0,40,4,0,4,7,4,4,0,39,0
17,190941,0,0,20,4,0,4,12,3,4,0,39,0
21,160261,2463,0,50,4,15,4,4,3,1,1,9,0
31,208458,0,0,40,4,11,0,12,4,3,0,26,0
49,112761,0,0,40,4,11,0,6,1,4,0,39,0
48,67716,7688,0,50,2,12,2,10,0,4,1,39,1
60,121076,0,0,20,6,10,0,12,1,4,1,39,0
33,182556,0,0,40,6,2,4,14,1,4,1,39,0
40,231348,0,0,40,4,11,2,3,0,4,1,39,0
42,55395,0,0,52,4,15,2,3,0,4,1,39,0
34,344073,5013,0,40,4,11,2,14,0,4,1,39,0
38,318912,0,0,52,1,8,0,1,3,2,1,39,0
58,237546,0,0,70,6,15,2,4,0,4,1,39,1
20,346341,0,0,40,4,15,4,1,1,4,0,0,0
52,305090,0,0,55,4,15,5,12,2,4,0,39,0
22,198478,0,0,40,2,15,2,11,0,4,1,39,0
24,321435,0,0,35,4,9,2,5,0,4,1,39,1
39,259716,0,0,40,4,11,0,7,4,4,0,26,0
41,191547,99999,0,55,4,12,2,4,0,4,1,39,1
37,171482,0,0,30,0,15,2,0,0,4,1,39,0
56,225927,2580,0,40,4,6,2,3,0,4,1,39,0
21,256504,0,0,40,4,11,4,8,1,4,0,39,0
29,168526,0,0,25,4,11,0,12,4,4,0,39,0
45,44489,0,0,10,4,8,0,8,1,4,1,39,0
44,159449,0,0,80,2,15,2,11,0,4,1,39,1
54,387540,0,0,45,4,12,2,10,0,4,1,39,1
24,314819,2174,0,40,4,15,4,3,1,4,1,39,0
40,34722,0,0,50,4,9,2,4,0,4,1,39,0
43,125831,99999,0,60,7,9,4,10,3,4,1,39,1
20,239805,0,0,16,0,15,4,0,1,4,1,39,0
41,264663,0,0,40,6,1,0,8,1,4,0,39,0
32,294121,0,0,40,4,8,0,1,1,4,0,39,0
31,83912,0,0,25,4,9,2,1,5,4,0,26,0
26,241626,0,0,40,4,11,0,1,1,4,1,39,0
50,137815,0,0,40,7,9,2,3,0,4,1,39,1
62,153891,3137,0,40,5,8,2,4,0,4,1,39,0
24,83774,2885,0,45,4,11,2,8,0,4,1,39,0
58,199067,0,0,65,4,9,0,4,1,4,1,39,1
44,57233,0,0,40,5,15,2,3,0,4,1,39,1
44,211517,0,0,40,4,2,0,8,1,4,1,39,0
37,132879,0,0,50,5,15,2,14,0,4,1,39,1
65,72776,2964,0,40,6,5,4,5,1,4,1,39,0
33,54318,0,0,40,4,11,2,3,0,4,1,39,1
34,143582,0,0,37,0,11,3,0,1,1,0,36,0
56,174564,0,0,60,6,12,2,10,0,4,1,39,1
35,179579,0,1977,48,4,12,2,4,0,4,1,39,1
33,187618,0,1741,40,4,9,4,10,3,4,1,39,0
35,186819,0,0,48,4,9,2,13,0,4,1,39,0
47,60087,0,0,60,6,15,3,4,1,4,0,39,0
35,28987,0,0,96,6,6,2,3,0,0,1,39,0
56,187355,0,0,40,4,15,0,12,4,4,0,39,0
29,218555,0,0,40,5,12,4,10,3,4,1,39,0
53,94214,7298,0,50,5,14,2,10,0,1,1,37,1
42,204729,0,0,25,4,8,5,12,4,2,0,39,0
20,281668,0,0,40,0,15,4,0,2,2,0,39,0
24,236696,0,0,50,4,9,4,13,1,4,1,36,0
33,179747,0,0,40,4,11,2,7,0,4,1,39,0
42,187322,0,0,45,4,0,2,12,0,4,1,39,0
38,116975,0,1887,50,7,15,2,11,0,4,1,39,1
32,205950,0,0,40,4,11,4,7,3,4,1,39,0
20,190968,0,0,20,6,5,4,3,3,4,1,39,0
32,160458,0,0,50,4,11,2,3,0,4,1,39,0
28,190911,0,0,40,2,15,2,11,0,4,1,39,1
51,85382,0,0,55,4,11,2,3,0,4,1,39,1
41,129793,0,0,30,2,11,4,8,3,4,1,39,0
37,270181,0,0,50,2,7,3,8,4,2,0,39,0
23,243723,0,0,40,4,11,2,8,5,4,0,39,0
40,168113,0,0,40,4,11,2,3,0,4,1,39,0
47,652784,0,0,40,4,0,2,7,0,4,1,39,0
46,315984,0,0,50,6,11,2,4,0,4,1,39,0
24,311311,0,0,40,4,9,4,12,1,4,1,39,0
40,111336,0,0,28,4,11,0,7,4,2,0,39,0
30,100252,0,0,60,6,11,2,7,3,1,1,35,0
41,186990,0,0,52,7,14,6,10,1,3,0,39,1
37,241633,0,0,45,7,9,2,1,5,2,0,39,1
49,252616,0,0,40,1,11,2,14,0,1,1,30,0
41,46366,0,0,50,1,9,2,4,5,2,0,39,1
52,266138,0,0,35,2,8,2,4,0,4,1,39,0
23,32732,0,0,50,4,15,4,12,1,4,1,39,0
34,361978,1471,0,40,4,11,0,3,4,2,0,39,0
25,77661,0,2444,40,7,9,4,4,1,4,0,39,1
44,60087,0,0,45,5,11,2,3,0,4,1,39,1
31,197550,0,0,33,2,11,0,10,4,4,1,39,0
53,170701,0,0,40,4,9,0,1,4,4,0,39,0
62,159822,0,0,50,4,11,2,4,0,4,1,39,0
35,211494,0,1876,55,4,9,4,4,1,4,1,39,0
30,340899,0,0,40,1,9,4,10,1,4,1,39,0
48,224752,0,0,40,7,11,2,1,5,4,0,39,1
36,102568,0,0,40,4,9,4,10,1,4,0,39,1
32,220690,0,0,33,4,1,0,8,1,4,1,39,0
22,303170,0,0,28,4,15,4,9,3,4,0,39,0
17,143331,0,0,40,0,1,4,0,3,4,1,39,0
19,192162,0,0,40,4,11,4,10,1,4,0,39,0
26,201635,0,0,40,4,11,4,1,1,4,0,39,0
20,55263,0,0,40,0,15,4,0,3,4,1,39,0
56,133728,0,0,35,7,15,2,4,0,4,1,39,1
45,347025,0,0,21,4,5,6,8,4,4,0,39,0
23,110998,0,0,40,4,15,4,1,3,1,0,30,0
31,122347,0,0,40,4,11,5,6,1,4,1,39,0
30,127875,0,0,8,4,1,4,12,4,4,0,39,0
42,167534,5013,0,35,4,11,2,6,0,4,1,39,0
27,152560,0,0,60,7,14,2,10,0,4,1,39,0
37,265144,0,0,50,4,9,2,4,0,4,1,39,1
31,302679,0,0,60,4,11,4,7,1,4,1,39,0
33,290763,0,0,40,4,9,5,10,1,4,0,39,0
64,86837,0,0,40,4,13,2,6,0,1,1,30,0
32,147118,0,0,40,4,11,0,8,1,4,0,39,0
62,103575,5178,0,40,0,11,2,0,0,4,1,39,1
37,169469,0,0,40,4,15,2,3,0,4,1,39,0
25,189334,0,0,40,4,1,2,14,0,4,1,39,0
49,139571,4064,0,40,4,11,2,1,0,4,1,39,0
36,111545,0,1902,40,4,9,2,10,0,4,1,39,1
67,72776,10566,0,15,4,15,2,6,0,4,1,39,0
54,307973,0,0,40,4,11,2,6,0,4,1,39,1
45,211666,0,0,40,2,10,4,10,1,4,0,39,1
30,143766,0,0,40,4,15,4,3,1,4,1,39,0
39,112812,0,0,40,7,11,2,11,2,4,0,39,0
57,43290,0,0,20,4,0,0,8,1,0,0,39,0
57,111385,0,0,40,4,0,4,8,1,4,1,39,0
23,145744,0,0,40,6,11,2,5,0,4,1,39,0
49,126754,0,0,40,2,11,2,8,2,4,1,22,0
46,54260,0,0,10,7,9,2,10,0,4,1,39,1
41,34895,0,0,43,7,9,4,13,1,4,0,39,0
44,166740,0,0,45,4,8,2,13,0,4,1,39,0
25,143062,2463,0,30,4,9,4,8,3,4,0,39,0
34,191957,0,0,45,2,9,2,3,0,2,1,39,1
24,109456,0,0,25,4,9,4,12,3,4,1,39,0
32,198183,0,0,45,4,9,4,4,1,4,0,39,0
27,157449,0,0,50,2,11,2,13,0,4,1,39,1
67,53874,0,0,40,4,2,2,7,0,2,1,5,0
36,191754,0,0,40,4,11,2,3,0,4,1,39,0
40,320071,0,1408,48,4,15,0,4,1,4,1,39,0
24,164574,0,0,40,4,11,2,14,0,4,1,39,0
46,185870,0,1902,40,4,9,2,12,0,4,1,39,1
44,165745,0,0,38,7,11,0,1,4,4,0,39,0
23,40323,0,0,40,6,15,2,3,0,4,1,39,1
46,199378,0,0,90,4,14,4,10,1,4,1,39,0
31,289889,0,0,40,4,8,4,13,1,4,1,39,0
21,152200,0,0,40,2,15,2,11,3,2,1,39,0
61,198231,0,0,40,4,11,2,3,0,4,1,39,1
71,28865,0,0,15,6,11,2,5,0,4,1,39,0
42,26915,0,0,40,4,9,2,4,0,4,1,39,1
27,108926,0,0,5,0,15,2,0,0,2,1,39,0
21,204034,0,0,16,7,15,4,8,1,4,0,39,0
21,243368,0,0,25,4,13,4,5,1,4,1,26,0
28,191088,2354,0,60,2,9,0,10,1,4,0,39,0
27,194515,0,0,37,2,7,4,10,3,2,0,39,0
32,28984,0,2001,25,4,15,4,8,1,4,0,39,0
47,125892,0,0,40,4,11,0,6,1,4,1,39,0
22,37932,0,0,35,4,7,4,4,1,4,1,9,0
56,249751,0,0,40,4,11,2,13,0,4,1,39,0
20,191948,0,0,40,4,11,2,8,2,4,0,39,0
30,97306,0,0,40,4,15,4,12,1,4,0,39,0
22,176178,0,0,25,4,15,4,8,3,4,0,39,0
28,142764,7688,0,45,4,8,2,3,0,4,1,39,1
50,148431,0,0,55,4,12,2,4,0,4,1,39,1
66,148380,1424,0,10,7,11,2,7,5,4,0,39,0
38,314890,0,0,46,4,15,4,8,1,4,1,39,0
62,177493,0,0,30,4,2,2,4,0,4,1,39,0
36,327435,0,0,40,1,12,0,13,1,4,0,39,1
47,275967,0,0,35,4,0,2,3,0,4,1,39,0
25,176520,0,0,40,4,11,4,13,1,4,1,39,0
26,186463,0,0,40,4,15,2,14,0,4,1,39,0
37,50380,0,0,40,4,1,2,5,0,4,1,39,0
70,323987,0,0,8,6,5,2,3,0,4,1,39,0
52,192445,0,0,40,4,1,2,14,0,4,1,39,0
70,142851,0,0,18,4,6,2,4,0,4,1,39,0
19,42750,0,0,40,7,11,4,11,3,4,1,39,0
23,199011,0,0,3,4,1,4,3,3,4,1,39,0
37,98644,0,0,16,4,9,2,10,5,4,0,0,1
37,173963,0,0,40,4,1,5,12,4,2,0,39,0
45,284763,0,0,40,7,15,0,10,4,2,0,39,0
29,108775,0,0,50,4,9,2,4,0,4,1,39,1
56,233312,0,0,20,6,9,2,4,0,4,1,31,0
50,197826,0,0,40,4,12,2,13,0,4,1,39,0
20,123007,0,2001,30,4,11,4,1,2,4,1,39,0
26,264012,0,0,40,4,9,4,1,1,4,1,39,0
41,214247,0,2415,60,5,14,2,10,0,4,1,39,1
21,200121,0,0,40,4,11,4,6,3,4,1,39,0
48,138069,0,2042,50,6,4,2,3,0,4,1,39,0
22,33551,0,0,40,4,15,4,8,1,4,1,39,0
37,89083,0,0,35,7,7,2,8,0,4,1,39,0
47,369438,0,0,30,4,15,2,3,0,2,1,39,1
61,93997,0,0,40,4,9,0,12,4,4,1,39,0
47,169699,0,0,40,2,12,2,10,0,4,1,39,1
37,115429,0,0,25,4,11,2,3,0,4,1,39,0
46,96652,0,0,40,7,8,5,1,4,2,0,39,0
42,103759,0,0,48,6,11,2,12,0,4,1,39,0
41,54422,0,0,40,4,11,0,1,4,4,0,39,0
33,107215,0,0,40,2,6,2,8,0,4,1,39,0
24,194630,0,0,35,4,9,4,10,1,4,1,39,0
27,102142,0,0,40,4,7,4,13,1,4,1,39,0
40,134638,0,0,39,1,9,2,4,0,4,1,39,0
56,46920,0,0,40,4,0,2,7,0,4,1,39,0
35,207973,0,0,55,1,10,2,10,0,4,1,2,0
24,208946,0,0,40,4,8,4,3,1,4,1,39,0
73,252431,0,0,1,6,15,2,10,5,4,0,39,0
36,251730,0,0,50,4,15,4,12,1,4,1,39,0
31,301251,0,0,50,4,9,2,3,0,4,1,39,1
50,137632,0,0,45,0,11,2,0,0,2,1,14,0
36,197274,0,0,40,4,11,4,6,1,2,1,39,0
37,106043,0,0,40,4,11,2,12,0,2,1,39,1
26,195636,0,0,55,4,9,4,10,1,4,0,39,0
20,237956,0,0,40,4,11,4,11,3,4,1,5,0
58,31532,0,0,40,4,9,2,10,0,4,1,39,1
45,276157,0,0,40,7,9,2,10,0,4,1,39,1
33,207668,0,0,40,0,9,4,0,3,4,1,39,0
31,142921,0,0,40,4,9,4,13,1,4,0,39,0
44,217039,99999,0,60,4,14,2,10,0,4,1,39,1
19,259169,0,0,30,2,15,4,10,3,4,0,39,0
54,409173,0,0,50,4,11,2,13,0,2,1,33,1
31,73161,0,1740,40,7,12,2,10,0,4,1,39,0
27,241431,0,0,35,4,11,2,3,0,4,1,39,0
36,151764,5178,0,40,4,15,2,12,0,4,1,39,1
47,131726,0,1876,40,1,15,0,1,1,4,1,39,0
35,334291,0,0,45,4,9,2,4,0,4,1,39,0
42,67243,0,0,55,4,3,2,1,0,4,1,32,1
45,370261,0,0,40,4,9,0,4,1,4,0,39,0
70,573446,1455,0,40,4,11,2,3,0,4,1,39,0
27,189775,0,0,44,2,2,4,8,3,2,0,39,0
36,312206,0,0,60,4,11,2,10,0,4,1,39,1
23,86939,0,0,40,4,11,3,7,1,4,1,39,0
25,221757,0,0,50,4,9,4,4,1,4,1,39,0
45,213140,7688,0,45,6,15,2,3,0,4,1,39,1
24,308673,0,0,30,4,11,4,6,3,4,1,39,0
90,149069,0,1825,50,4,7,2,12,0,4,1,39,1
50,69345,0,1902,44,4,11,2,7,0,4,1,39,1
37,112158,7688,0,99,4,11,2,3,0,4,1,39,1
31,386299,0,0,40,4,15,4,1,1,4,0,39,0
17,61838,0,0,40,4,1,4,5,3,4,1,39,0
26,290286,0,0,38,4,15,4,1,1,2,1,39,0
41,143069,0,0,60,4,10,2,10,0,4,1,39,0
50,145714,0,0,60,5,11,2,4,0,4,1,39,1
45,285570,0,0,80,6,11,2,14,0,4,1,39,0
54,399705,0,0,55,6,15,2,12,0,4,1,39,1
54,186224,0,0,40,4,11,2,3,0,4,1,39,0
38,172918,0,0,40,4,11,4,7,3,4,1,39,0
22,198270,0,0,38,4,11,2,12,2,4,0,39,0
43,307767,0,0,40,4,11,2,7,0,4,1,39,0
19,208630,0,0,30,0,11,4,0,3,4,0,39,0
30,169002,0,0,40,4,9,2,13,0,4,1,39,1
31,186369,0,0,40,0,6,0,0,4,4,0,39,0
42,99203,3325,0,40,4,11,5,3,1,4,1,39,0
48,197836,0,0,40,4,15,2,7,0,4,1,39,1
56,140136,0,0,35,4,15,2,14,0,2,1,39,1
21,402230,0,0,36,2,15,4,1,4,4,1,39,0
45,167159,0,0,40,4,9,2,3,0,4,1,39,0
37,116409,0,0,40,4,14,2,4,0,4,1,39,1
38,105161,0,0,30,2,9,2,10,0,4,1,39,0
34,263908,0,0,50,4,15,2,12,0,4,1,39,0
29,189565,0,0,40,4,11,0,11,3,4,1,39,0
24,224059,0,0,40,4,11,2,7,0,4,1,39,0
79,27457,0,0,23,0,12,4,0,1,4,0,39,0
35,240988,0,0,55,4,7,4,7,1,4,1,39,0
39,41017,0,0,70,6,0,2,14,0,4,1,39,0
73,214498,0,0,12,6,5,2,5,0,4,1,39,0
57,186361,0,0,40,4,8,4,8,3,4,0,39,0
35,165799,0,0,50,5,9,2,12,0,4,1,39,0
60,266983,0,0,32,4,11,2,6,0,4,1,39,0
19,165416,0,0,40,0,15,4,0,3,2,0,39,0
54,226497,0,0,40,4,11,2,7,0,4,1,39,0
53,99516,0,0,40,6,9,2,3,0,4,1,39,0
23,177287,0,0,40,4,15,4,4,2,4,0,39,0
57,27385,0,0,48,6,15,2,4,0,4,1,39,1
27,147452,0,0,48,6,0,4,12,3,4,0,39,0
25,144334,0,0,40,4,11,4,4,3,2,1,39,0
38,217926,0,0,40,4,11,2,3,0,2,1,39,0
48,153312,0,0,60,4,15,2,12,0,2,1,39,1
24,126822,0,0,45,4,11,4,1,4,4,0,39,0
67,51415,0,0,40,5,15,2,12,0,4,1,39,0
20,171886,0,0,35,4,11,4,8,3,2,1,39,0
38,216319,0,0,40,4,10,2,10,0,1,1,3,1
54,279337,0,0,40,4,5,2,3,0,4,1,39,0
20,115085,0,0,40,6,15,4,5,3,4,1,39,0
57,453233,0,0,55,4,0,5,4,1,4,1,39,0
34,400943,0,0,44,1,9,4,4,1,4,1,39,0
34,226883,0,0,49,4,11,5,3,4,4,1,39,0
80,138050,0,0,16,4,11,3,7,1,4,0,39,0
40,204585,0,0,40,4,11,2,7,5,4,0,39,0
19,220558,0,0,35,2,1,4,6,2,4,1,39,0
